event,fight,fighter1,fighter2
"

  UFC on FOX: Shevchenko vs. Pena

   ",<200 http://ufcstats.com/fight-details/3c8eb8ad5e98876f>,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fighter-details/d156513a19acf856
"

  UFC on FOX: Shevchenko vs. Pena

   ",<200 http://ufcstats.com/fight-details/637f561cd731fb44>,http://ufcstats.com/fighter-details/2f13e4020cea5b38,http://ufcstats.com/fighter-details/cb696ebfb6598724
"

  UFC on FOX: Shevchenko vs. Pena

   ",<200 http://ufcstats.com/fight-details/c5865afc31cb6c59>,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea,http://ufcstats.com/fighter-details/e64b96c07d7ce999
"

  UFC on FOX: Shevchenko vs. Pena

   ",<200 http://ufcstats.com/fight-details/1cd0ce0e2312ad52>,http://ufcstats.com/fighter-details/b0bd0c5425668b8f,http://ufcstats.com/fighter-details/99bcdf5eac39898f
"

  UFC on FOX: Shevchenko vs. Pena

   ",<200 http://ufcstats.com/fight-details/481aef2d2802ec68>,http://ufcstats.com/fighter-details/b9664eae2ac75262,http://ufcstats.com/fighter-details/77d7295d1b22c694
"

  UFC on FOX: Shevchenko vs. Pena

   ",<200 http://ufcstats.com/fight-details/99373dc33dfbf6e0>,http://ufcstats.com/fighter-details/ab943cd2c3c17825,http://ufcstats.com/fighter-details/917a5cb9821df261
"

  UFC on FOX: Shevchenko vs. Pena

   ",<200 http://ufcstats.com/fight-details/0094d2ed98819f7a>,http://ufcstats.com/fighter-details/a0f0004aadf10b71,http://ufcstats.com/fighter-details/a0c64f272b65d441
"

  UFC on FOX: Shevchenko vs. Pena

   ",<200 http://ufcstats.com/fight-details/6eb382e2c51fc4f5>,http://ufcstats.com/fighter-details/e45cfa47f504033a,http://ufcstats.com/fighter-details/3ec1e4ba98c9c85a
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/5742025a09190829>,http://ufcstats.com/fighter-details/cbf5e6f231b55443,http://ufcstats.com/fighter-details/73c7cfa551289285
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/00720c46f864fe03>,http://ufcstats.com/fighter-details/3bad7ef643840f67,http://ufcstats.com/fighter-details/bf43fed8f29e1671
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/8edb831924d69dd9>,http://ufcstats.com/fighter-details/523fa774700d7d3f,http://ufcstats.com/fighter-details/484acc7b0f856ce9
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/7685701c382cd49a>,http://ufcstats.com/fighter-details/92437c6775b3f7d1,http://ufcstats.com/fighter-details/de75d1c45a39e221
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/bbb67c2ac4453d64>,http://ufcstats.com/fighter-details/065eb44700e641a4,http://ufcstats.com/fighter-details/7cbf7c78d3b34218
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/b60bbec8ec98941b>,http://ufcstats.com/fighter-details/9ba2226646046b63,http://ufcstats.com/fighter-details/3d5b1ce6097dbb49
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/1a81573425c585fb>,http://ufcstats.com/fighter-details/98c23cb6da5b3352,http://ufcstats.com/fighter-details/202b0467521c9d6f
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/8156479490877d08>,http://ufcstats.com/fighter-details/5331b25a60417ffb,http://ufcstats.com/fighter-details/c17041f1bb5768d8
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/53c3565ee1d3411a>,http://ufcstats.com/fighter-details/1a98c9dbb7fc3959,http://ufcstats.com/fighter-details/d343df8ba11f4c4e
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/3f7684492c9df05e>,http://ufcstats.com/fighter-details/03f982ca3735070c,http://ufcstats.com/fighter-details/01b352b6a9074d5c
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/ae803440d778a12b>,http://ufcstats.com/fighter-details/d6285cba1d1052e0,http://ufcstats.com/fighter-details/2d447cc91bdaa545
"

  UFC Fight Night: Rodriguez vs. Penn

   ",<200 http://ufcstats.com/fight-details/c1356395d6b055d7>,http://ufcstats.com/fighter-details/75afb06215a07341,http://ufcstats.com/fighter-details/9be6020024133293
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/0aad210fbaa1db6c>,http://ufcstats.com/fighter-details/80fa8218c99f9c58,http://ufcstats.com/fighter-details/8bdac25ce0bb874d
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/25e6b11e1cf45b83>,http://ufcstats.com/fighter-details/10f3ba6cd2f44a97,http://ufcstats.com/fighter-details/d8c7c61b176e3994
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/7f663d67422c1b24>,http://ufcstats.com/fighter-details/c849740a3ff51931,http://ufcstats.com/fighter-details/c268b2cfebccf652
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/3d07a533feca7458>,http://ufcstats.com/fighter-details/9bcf8603ceb25680,http://ufcstats.com/fighter-details/0749d968e932df53
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/ab847a4cf397d7d5>,http://ufcstats.com/fighter-details/d2bc285ead803db0,http://ufcstats.com/fighter-details/a4de54ea806fb525
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/abf0f8234f6be37e>,http://ufcstats.com/fighter-details/0941df56f6ac954b,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/78736e322574e500>,http://ufcstats.com/fighter-details/52e76bb4b3e852f3,http://ufcstats.com/fighter-details/7acbb0972e75281a
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/31acf87e89a4a401>,http://ufcstats.com/fighter-details/f5990c11974d8e9c,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/d8c7497043e7e5bd>,http://ufcstats.com/fighter-details/638cfec7ec559d6e,http://ufcstats.com/fighter-details/d8da10db80131bec
"

  UFC 207: Nunes vs. Rousey

   ",<200 http://ufcstats.com/fight-details/9d4b2767f6630fc9>,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,http://ufcstats.com/fighter-details/4b47e71384a9522f
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/5840527835a8ffb2>,http://ufcstats.com/fighter-details/4d5197f331c47290,http://ufcstats.com/fighter-details/eb04b9d31e938edb
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/23bc29f1b6baacad>,http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c,http://ufcstats.com/fighter-details/9e50097a89442158
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/2cdf841a057d9039>,http://ufcstats.com/fighter-details/78114b7199cef90c,http://ufcstats.com/fighter-details/c945adc22c2bfe8f
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/473b9b56cdaedba3>,http://ufcstats.com/fighter-details/cf65d56b0755ed3b,http://ufcstats.com/fighter-details/f2b6fdb20675b11c
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/01f396a7372dc8ff>,http://ufcstats.com/fighter-details/b0bd0c5425668b8f,http://ufcstats.com/fighter-details/eabf206b162b3b83
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/4b35edc671de861f>,http://ufcstats.com/fighter-details/282fa667ff9c51ed,http://ufcstats.com/fighter-details/35faad160d346839
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/677588ea237aa5c0>,http://ufcstats.com/fighter-details/a331233f597090a5,http://ufcstats.com/fighter-details/dc9572dd6ec74859
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/30f6cf4253b13b76>,http://ufcstats.com/fighter-details/c06a9b48d4132c8e,http://ufcstats.com/fighter-details/cdb96af67d096b1e
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/7979888b1fb5eb39>,http://ufcstats.com/fighter-details/fba03cd6cc28dc41,http://ufcstats.com/fighter-details/df1eb4354d18a906
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/d77ace7aadb2383e>,http://ufcstats.com/fighter-details/76984112f697631f,http://ufcstats.com/fighter-details/578ef12674df1e6a
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/ca6d4239726931f9>,http://ufcstats.com/fighter-details/fc9a9559a05f2704,http://ufcstats.com/fighter-details/48e093ea1f43a053
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/88c712be47805d63>,http://ufcstats.com/fighter-details/449c890bd90f3374,http://ufcstats.com/fighter-details/0ccab7c889ede9ea
"

  UFC on FOX: VanZant vs. Waterson

   ",<200 http://ufcstats.com/fight-details/1ca4274019680d23>,http://ufcstats.com/fighter-details/fcce75a25c14a804,http://ufcstats.com/fighter-details/e70de1859b7ee78e
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/977a758d869f9e7a>,http://ufcstats.com/fighter-details/150ff4cc642270b9,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/96404a3b32791c8d>,http://ufcstats.com/fighter-details/1d00756835ca67c9,http://ufcstats.com/fighter-details/31123249b0bbf52e
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/5f0aa841c21f7d30>,http://ufcstats.com/fighter-details/d247691a6c0e9034,http://ufcstats.com/fighter-details/e93b04e308913c2e
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/07b98dbf5d2c62a2>,http://ufcstats.com/fighter-details/3c660c90d48fc80d,http://ufcstats.com/fighter-details/8c0580d4fff106c1
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/761a215d51a0442e>,http://ufcstats.com/fighter-details/2aa49b3766a59bcd,http://ufcstats.com/fighter-details/103b06d8707895a9
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/0af90a49f0ca1879>,http://ufcstats.com/fighter-details/1091d4d957141094,http://ufcstats.com/fighter-details/67f272324a030d00
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/04f27a78e4ffce47>,http://ufcstats.com/fighter-details/55ee431411ccf07a,http://ufcstats.com/fighter-details/519e4fe37ce9ff75
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/ca9804845b010845>,http://ufcstats.com/fighter-details/46a2f24feb258ae0,http://ufcstats.com/fighter-details/d50382dc0565a9e1
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/b121f30d7fc9ea6c>,http://ufcstats.com/fighter-details/b8592b4a383696cd,http://ufcstats.com/fighter-details/2fc7e9701642ca38
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/071d488ec8ccf254>,http://ufcstats.com/fighter-details/c21a036b4e012f1c,http://ufcstats.com/fighter-details/f9b200db02b488d9
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/8b983e834df0c6c4>,http://ufcstats.com/fighter-details/4ac1ecf8ce59ef23,http://ufcstats.com/fighter-details/9b7694d064a8a0ad
"

  UFC 206: Holloway vs. Pettis

   ",<200 http://ufcstats.com/fight-details/d573e571d8349b5d>,http://ufcstats.com/fighter-details/57ab4d7c0bc09a30,http://ufcstats.com/fighter-details/f53c1f4ceeed8c08
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/cb1e57b5f8c92922>,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/0769ab47fcf0bf6b>,http://ufcstats.com/fighter-details/8d03ce87ca14e778,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/14e7bb7a9d49450d>,http://ufcstats.com/fighter-details/5e4eec08896c9423,http://ufcstats.com/fighter-details/cb52f9490c2dc069
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/25cd989ac5569629>,http://ufcstats.com/fighter-details/fcd448a2fe1a23cc,http://ufcstats.com/fighter-details/88d7b6d8230e1f3f
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/9555d8941df4a998>,http://ufcstats.com/fighter-details/928ae2e5b5f7a9ec,http://ufcstats.com/fighter-details/b4c6c904a9ffc5e8
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/02e3699be1d8daa2>,http://ufcstats.com/fighter-details/c6aee362c7a7d482,http://ufcstats.com/fighter-details/1999ffb5cebc314f
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/85feac6924abb35b>,http://ufcstats.com/fighter-details/83825fad27ab3581,http://ufcstats.com/fighter-details/6ac9bc2953c47345
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/0b26d635106aea1c>,http://ufcstats.com/fighter-details/fccf811c1e8b01c7,http://ufcstats.com/fighter-details/f797f0c57a83353e
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/4bf0be780f2d09be>,http://ufcstats.com/fighter-details/8ce87f7e3a9baed2,http://ufcstats.com/fighter-details/98d961097baaf308
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/a71febed166b7d42>,http://ufcstats.com/fighter-details/96c336b463e0662c,http://ufcstats.com/fighter-details/32c355b04fc57f3a
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/770312f3ca8506b6>,http://ufcstats.com/fighter-details/e3779ef06e98f185,http://ufcstats.com/fighter-details/b59037262c8fe060
"

  UFC Fight Night: Lewis vs. Abdurakhimov

   ",<200 http://ufcstats.com/fight-details/87b6c507a7684ec2>,http://ufcstats.com/fighter-details/75a6a390fd5dca46,http://ufcstats.com/fighter-details/6fd953151d981979
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/02822c35ffef5a50>,http://ufcstats.com/fighter-details/8a304bfd6bf04a57,http://ufcstats.com/fighter-details/c96d9178c9ed9e62
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/5e1370a92ce8abb0>,http://ufcstats.com/fighter-details/80eacd4da0617c57,http://ufcstats.com/fighter-details/056c493bbd76a918
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/27ff7028ec8c2161>,http://ufcstats.com/fighter-details/d81ac739417d7f53,http://ufcstats.com/fighter-details/47b9e0e7703a4868
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/9cad47cdd6351e50>,http://ufcstats.com/fighter-details/cd13728ae1151f46,http://ufcstats.com/fighter-details/13a0275fa13c4d26
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/a716172939767cab>,http://ufcstats.com/fighter-details/7be74a12d7352df2,http://ufcstats.com/fighter-details/4c2d90e335e6df19
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/36830f6eb3c847f5>,http://ufcstats.com/fighter-details/792be9a24df82ed6,http://ufcstats.com/fighter-details/20999e27ddd94bda
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/019983faebec6d64>,http://ufcstats.com/fighter-details/7d96bc577e5178b2,http://ufcstats.com/fighter-details/8866c6f509c19089
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/63b35df1276b3d64>,http://ufcstats.com/fighter-details/05339613bf8e9808,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/c5d48ca7c22f857e>,http://ufcstats.com/fighter-details/98a6b2361045898f,http://ufcstats.com/fighter-details/494b0bfdbac74502
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/5ae45d20a60dc109>,http://ufcstats.com/fighter-details/05b43e0ead3df345,http://ufcstats.com/fighter-details/882d62561063a927
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/163fbb2185730846>,http://ufcstats.com/fighter-details/28c55b4087a6f136,http://ufcstats.com/fighter-details/d4c9dcd330403612
"

  The Ultimate Fighter: Tournament of Champions Finale

   ",<200 http://ufcstats.com/fight-details/fe132ef2ab8ae9d2>,http://ufcstats.com/fighter-details/30ea504870f8597b,http://ufcstats.com/fighter-details/cc7040fe76f0ef91
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/6d04fbef6b8e4551>,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/b1a3e0aca758b322
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/0d33d43bee65d98f>,http://ufcstats.com/fighter-details/a845f0735bc67405,http://ufcstats.com/fighter-details/66ab58d0b3783607
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/450760216f5643ca>,http://ufcstats.com/fighter-details/7339d340aa2889cb,http://ufcstats.com/fighter-details/16690d100f995f8f
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/2cab927474cb6e62>,http://ufcstats.com/fighter-details/3058888c33149a53,http://ufcstats.com/fighter-details/e1248941344b3288
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/d1c519260c0ddf3a>,http://ufcstats.com/fighter-details/749f572d1d3161fb,http://ufcstats.com/fighter-details/49e96ff8ab781589
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/314aea77cd24210f>,http://ufcstats.com/fighter-details/165c244bcca3ed26,http://ufcstats.com/fighter-details/b76c6268dc1d3c05
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/71854cfe738d6ee1>,http://ufcstats.com/fighter-details/bdcbb976816fd256,http://ufcstats.com/fighter-details/6c2030e0a143a94b
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/64bc223daa594bcc>,http://ufcstats.com/fighter-details/d024ed963e8bf7ea,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/2c0a58ef0324e18b>,http://ufcstats.com/fighter-details/303a05a7aa3ff761,http://ufcstats.com/fighter-details/5823ceab56741617
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/291d91378a96d1e8>,http://ufcstats.com/fighter-details/840d2c82ea68b9aa,http://ufcstats.com/fighter-details/c169545ab0825f44
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/4f60a7e7b848bc6d>,http://ufcstats.com/fighter-details/193b9d1858bc4df3,http://ufcstats.com/fighter-details/bb1a2cdad6ff34db
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/2e209dc450b7ebe3>,http://ufcstats.com/fighter-details/7c7332319c14094c,http://ufcstats.com/fighter-details/2c1170b825f58e57
"

  UFC Fight Night: Whittaker vs. Brunson

   ",<200 http://ufcstats.com/fight-details/0da0dc2c7eb29f58>,http://ufcstats.com/fighter-details/5ea918ea81b7dee2,http://ufcstats.com/fighter-details/ec664422b22d9787
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/106088694fa0c682>,http://ufcstats.com/fighter-details/c0ab242c40decc55,http://ufcstats.com/fighter-details/73e09f837f3b5ecc
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/ac656cebef8cf0a4>,http://ufcstats.com/fighter-details/2b074403b7c6cdb4,http://ufcstats.com/fighter-details/544d7460b3e44393
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/4c05732d411d6412>,http://ufcstats.com/fighter-details/ec34349e7dffcde7,http://ufcstats.com/fighter-details/5f179af5fffeb9f6
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/3e1bd51261cb61df>,http://ufcstats.com/fighter-details/cfb65863d5099327,http://ufcstats.com/fighter-details/4e06913c91da5200
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/939cc30f07131724>,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/edcf1d6a1bd8acc7>,http://ufcstats.com/fighter-details/1bcaac2d99b90fce,http://ufcstats.com/fighter-details/47cd337b86b1af92
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/13d2b7aef67cb6ea>,http://ufcstats.com/fighter-details/dbc17725b887860a,http://ufcstats.com/fighter-details/0a1942069c9ad6b6
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/a5e240bcd7731725>,http://ufcstats.com/fighter-details/ab943cd2c3c17825,http://ufcstats.com/fighter-details/af997f7611673880
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/02b39d683f027517>,http://ufcstats.com/fighter-details/528c24b99fbaab79,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/9e75fbe17a35f272>,http://ufcstats.com/fighter-details/e5bda12faabfc850,http://ufcstats.com/fighter-details/9123c54d0a2b72dd
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/30a2c7e5b90e6d74>,http://ufcstats.com/fighter-details/6bd02119599741a4,http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b
"

  UFC Fight Night: Bader vs. Nogueira

   ",<200 http://ufcstats.com/fight-details/934c967872f28b13>,http://ufcstats.com/fighter-details/b69f24c500d783e7,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/b5268a0c2df32a24>,http://ufcstats.com/fighter-details/232c582f29f8f65e,http://ufcstats.com/fighter-details/65578a75fa7900e3
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/6b5fe10e6e7d160a>,http://ufcstats.com/fighter-details/4f732e58ed907eff,http://ufcstats.com/fighter-details/31a13532e724ca2b
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/689116759885e4a5>,http://ufcstats.com/fighter-details/cc900af167fbedfd,http://ufcstats.com/fighter-details/279566840aa55bf2
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/e4795ab9bdd6fb38>,http://ufcstats.com/fighter-details/02f2a9702ba3d167,http://ufcstats.com/fighter-details/88cd34d836b4ebcd
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/f1afa75c8d492550>,http://ufcstats.com/fighter-details/0e21976afc92e4d1,http://ufcstats.com/fighter-details/045f25b3a4c08e81
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/ad0bac98558900af>,http://ufcstats.com/fighter-details/98aa60cf58071fd6,http://ufcstats.com/fighter-details/3dd92ff9fb0412b3
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/dad034faf3d62cb9>,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,http://ufcstats.com/fighter-details/31d7446b184e3305
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/24411c5356903d11>,http://ufcstats.com/fighter-details/1536a25e16fc299b,http://ufcstats.com/fighter-details/d4a31850a7457f1b
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/8eaa23d64c20b0f1>,http://ufcstats.com/fighter-details/ba1e6cb3d43f7430,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/1b52e24d09700dd9>,http://ufcstats.com/fighter-details/4ba8d454f762005d,http://ufcstats.com/fighter-details/d06f8869449ba7bd
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/7fce3efc5d2add6e>,http://ufcstats.com/fighter-details/c7d297714d9ab1a4,http://ufcstats.com/fighter-details/072a10e85f7d4bff
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/a337e11f80a75b7d>,http://ufcstats.com/fighter-details/ec52462a1b41f714,http://ufcstats.com/fighter-details/c13042265355a290
"

  UFC Fight Night: Mousasi vs. Hall 2

   ",<200 http://ufcstats.com/fight-details/bd6909a463a1de2b>,http://ufcstats.com/fighter-details/e81dd0bb8a64b550,http://ufcstats.com/fighter-details/eae431e70064e046
"

  UFC 205: Alvarez vs McGregor

   ",<200 http://ufcstats.com/fight-details/1d7015553debd1c8>,http://ufcstats.com/fighter-details/33a331684283900f,http://ufcstats.com/fighter-details/f4c49976c75c5ab2
"

  UFC 205: Alvarez vs McGregor

   ",<200 http://ufcstats.com/fight-details/b80ef7cdc36ab48b>,http://ufcstats.com/fighter-details/effd9de9937996f8,http://ufcstats.com/fighter-details/4a28cb716c19157a
"

  UFC 205: Alvarez vs McGregor

   ",<200 http://ufcstats.com/fight-details/4403857f545ede75>,http://ufcstats.com/fighter-details/3d6749c4267da18f,http://ufcstats.com/fighter-details/d7c3816669784109
"

  UFC 205: Alvarez vs McGregor

   ",<200 http://ufcstats.com/fight-details/f37d18b5c35145bf>,http://ufcstats.com/fighter-details/3a8176e15b9887c1,http://ufcstats.com/fighter-details/f77c68bb4be8516d
"

  UFC 205: Alvarez vs McGregor

   ",<200 http://ufcstats.com/fight-details/9ebfd601c43b89b3>,http://ufcstats.com/fighter-details/b96619b3acd7d9da,http://ufcstats.com/fighter-details/fc169c387b4b465d
"

  UFC 205: Alvarez vs McGregor

   ",<200 http://ufcstats.com/fight-details/9c4cbd0546d03f6b>,http://ufcstats.com/fighter-details/f2688492b9a525a3,http://ufcstats.com/fighter-details/18968f97ad34f15c
